2018-01-08 23:23:23,141 p=4426 u=root |  PLAY [Create initial host groups for localhost] ******************************************************************************************************
2018-01-09 00:06:56,205 p=7474 u=root |  TASK [os_firewall : Start and enable iptables service] *************************
2018-01-09 00:06:57,168 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:06:57,209 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the iptables service starting can sometimes cause ssh to fail] ***
2018-01-09 00:06:57,233 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:57,276 p=7474 u=root |  TASK [os_firewall : Add iptables allow rules] **********************************
2018-01-09 00:06:57,878 p=7474 u=root |  changed: [master1.host.local] => (item={u'port': u'8443/tcp', u'service': u'api server https'})
2018-01-09 00:06:58,067 p=7474 u=root |  changed: [master1.host.local] => (item={u'port': u'8444/tcp', u'service': u'api controllers https'})
2018-01-09 00:06:58,259 p=7474 u=root |  changed: [master1.host.local] => (item={u'port': u'8053/tcp', u'service': u'skydns tcp'})
2018-01-09 00:06:58,461 p=7474 u=root |  changed: [master1.host.local] => (item={u'port': u'8053/udp', u'service': u'skydns udp'})
2018-01-09 00:06:58,506 p=7474 u=root |  TASK [os_firewall : Remove iptables rules] *************************************
2018-01-09 00:06:58,566 p=7474 u=root |  TASK [os_firewall : Assert - Do not use firewalld on Atomic Host] **************
2018-01-09 00:06:58,583 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:58,626 p=7474 u=root |  TASK [os_firewall : Install firewalld packages] ********************************
2018-01-09 00:06:58,644 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:58,686 p=7474 u=root |  TASK [os_firewall : Ensure iptables services are not enabled] ******************
2018-01-09 00:06:58,709 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-09 00:06:58,718 p=7474 u=root |  skipping: [master1.host.local] => (item=ip6tables) 
2018-01-09 00:06:58,760 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling iptables] ******************
2018-01-09 00:06:58,779 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:58,821 p=7474 u=root |  TASK [os_firewall : Start and enable firewalld service] ************************
2018-01-09 00:06:58,839 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:58,882 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the firewalld service starting can sometimes cause ssh to fail] ***
2018-01-09 00:06:58,900 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:58,945 p=7474 u=root |  TASK [os_firewall : Add firewalld allow rules] *********************************
2018-01-09 00:06:58,971 p=7474 u=root |  skipping: [master1.host.local] => (item={u'port': u'4001/tcp', u'service': u'etcd embedded'}) 
2018-01-09 00:06:59,016 p=7474 u=root |  TASK [os_firewall : Remove firewalld allow rules] ******************************
2018-01-09 00:06:59,074 p=7474 u=root |  TASK [os_firewall : Ensure firewalld service is not enabled] *******************
2018-01-09 00:06:59,092 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:59,136 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling firewalld] *****************
2018-01-09 00:06:59,154 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:59,197 p=7474 u=root |  TASK [os_firewall : Install iptables packages] *********************************
2018-01-09 00:06:59,220 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-09 00:06:59,229 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables-services) 
2018-01-09 00:06:59,273 p=7474 u=root |  TASK [os_firewall : Start and enable iptables service] *************************
2018-01-09 00:06:59,292 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:59,336 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the iptables service starting can sometimes cause ssh to fail] ***
2018-01-09 00:06:59,354 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:06:59,397 p=7474 u=root |  TASK [os_firewall : Add iptables allow rules] **********************************
2018-01-09 00:06:59,422 p=7474 u=root |  skipping: [master1.host.local] => (item={u'port': u'4001/tcp', u'service': u'etcd embedded'}) 
2018-01-09 00:06:59,465 p=7474 u=root |  TASK [os_firewall : Remove iptables rules] *************************************
2018-01-09 00:06:59,523 p=7474 u=root |  TASK [nickhammond.logrotate : nickhammond.logrotate | Install logrotate] *******
2018-01-09 00:07:14,083 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:07:14,126 p=7474 u=root |  TASK [nickhammond.logrotate : nickhammond.logrotate | Setup logrotate.d scripts] ***
2018-01-09 00:07:14,182 p=7474 u=root |  TASK [nuage_ca : Install openssl] **********************************************
2018-01-09 00:07:14,201 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,286 p=7474 u=root |  TASK [nuage_ca : Create CA directory] ******************************************
2018-01-09 00:07:14,307 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,392 p=7474 u=root |  TASK [nuage_ca : Create certificate directory] *********************************
2018-01-09 00:07:14,413 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,498 p=7474 u=root |  TASK [nuage_ca : Check if the CA key already exists] ***************************
2018-01-09 00:07:14,517 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,602 p=7474 u=root |  TASK [nuage_ca : Create CA key] ************************************************
2018-01-09 00:07:14,622 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,707 p=7474 u=root |  TASK [nuage_ca : Check if the CA crt already exists] ***************************
2018-01-09 00:07:14,728 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,812 p=7474 u=root |  TASK [nuage_ca : Create CA crt] ************************************************
2018-01-09 00:07:14,831 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:14,917 p=7474 u=root |  TASK [nuage_ca : Create the serial file] ***************************************
2018-01-09 00:07:14,939 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,025 p=7474 u=root |  TASK [nuage_ca : Copy SSL config file] *****************************************
2018-01-09 00:07:15,045 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,099 p=7474 u=root |  TASK [os_firewall : Assert - Do not use firewalld on Atomic Host] **************
2018-01-09 00:07:15,117 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,159 p=7474 u=root |  TASK [os_firewall : Install firewalld packages] ********************************
2018-01-09 00:07:15,178 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,220 p=7474 u=root |  TASK [os_firewall : Ensure iptables services are not enabled] ******************
2018-01-09 00:07:15,246 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-09 00:07:15,253 p=7474 u=root |  skipping: [master1.host.local] => (item=ip6tables) 
2018-01-09 00:07:15,296 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling iptables] ******************
2018-01-09 00:07:15,315 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,357 p=7474 u=root |  TASK [os_firewall : Start and enable firewalld service] ************************
2018-01-09 00:07:15,375 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,418 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the firewalld service starting can sometimes cause ssh to fail] ***
2018-01-09 00:07:15,437 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,480 p=7474 u=root |  TASK [os_firewall : Add firewalld allow rules] *********************************
2018-01-09 00:07:15,539 p=7474 u=root |  TASK [os_firewall : Remove firewalld allow rules] ******************************
2018-01-09 00:07:15,597 p=7474 u=root |  TASK [os_firewall : Ensure firewalld service is not enabled] *******************
2018-01-09 00:07:15,615 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,658 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling firewalld] *****************
2018-01-09 00:07:15,678 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,721 p=7474 u=root |  TASK [os_firewall : Install iptables packages] *********************************
2018-01-09 00:07:15,745 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-09 00:07:15,754 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables-services) 
2018-01-09 00:07:15,798 p=7474 u=root |  TASK [os_firewall : Start and enable iptables service] *************************
2018-01-09 00:07:15,817 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,860 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the iptables service starting can sometimes cause ssh to fail] ***
2018-01-09 00:07:15,879 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:15,922 p=7474 u=root |  TASK [os_firewall : Add iptables allow rules] **********************************
2018-01-09 00:07:15,980 p=7474 u=root |  TASK [os_firewall : Remove iptables rules] *************************************
2018-01-09 00:07:16,040 p=7474 u=root |  TASK [nuage_master : Create directory /usr/share/nuage-openshift-monitor] ******
2018-01-09 00:07:16,058 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,101 p=7474 u=root |  TASK [nuage_master : Create the log directory] *********************************
2018-01-09 00:07:16,120 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,163 p=7474 u=root |  TASK [nuage_master : Install Nuage Openshift Monitor] **************************
2018-01-09 00:07:16,180 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,223 p=7474 u=root |  TASK [nuage_master : Create temporary directory for admin kubeconfig] **********
2018-01-09 00:07:16,243 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,286 p=7474 u=root |  TASK [nuage_master : set_fact] *************************************************
2018-01-09 00:07:16,305 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,352 p=7474 u=root |  TASK [nuage_master : Copy Configuration to temporary conf] *********************
2018-01-09 00:07:16,370 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,414 p=7474 u=root |  TASK [nuage_master : Create Admin Service Account] *****************************
2018-01-09 00:07:16,432 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,475 p=7474 u=root |  TASK [nuage_master : Configure role/user permissions] **************************
2018-01-09 00:07:16,502 p=7474 u=root |  skipping: [master1.host.local] => (item=policy add-cluster-role-to-user cluster-reader system:serviceaccount:default:nuage) 
2018-01-09 00:07:16,546 p=7474 u=root |  TASK [nuage_master : Generate the node client config] **************************
2018-01-09 00:07:16,566 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,609 p=7474 u=root |  TASK [nuage_master : Clean temporary configuration file] ***********************
2018-01-09 00:07:16,627 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,670 p=7474 u=root |  TASK [nuage_master : Download the certs and keys] ******************************
2018-01-09 00:07:16,691 p=7474 u=root |  skipping: [master1.host.local] => (item=ca.crt) 
2018-01-09 00:07:16,699 p=7474 u=root |  skipping: [master1.host.local] => (item=nuage.crt) 
2018-01-09 00:07:16,705 p=7474 u=root |  skipping: [master1.host.local] => (item=nuage.key) 
2018-01-09 00:07:16,712 p=7474 u=root |  skipping: [master1.host.local] => (item=nuage.kubeconfig) 
2018-01-09 00:07:16,800 p=7474 u=root |  TASK [nuage_master : Create a directory to hold the certificates] **************
2018-01-09 00:07:16,821 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:16,908 p=7474 u=root |  TASK [nuage_master : Create the key] *******************************************
2018-01-09 00:07:16,930 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,017 p=7474 u=root |  TASK [nuage_master : Create the req file] **************************************
2018-01-09 00:07:17,037 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,124 p=7474 u=root |  TASK [nuage_master : Generate the crt file] ************************************
2018-01-09 00:07:17,146 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,233 p=7474 u=root |  TASK [nuage_master : Remove the req file] **************************************
2018-01-09 00:07:17,254 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,342 p=7474 u=root |  TASK [nuage_master : Copy nuage CA crt] ****************************************
2018-01-09 00:07:17,364 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,451 p=7474 u=root |  TASK [nuage_master : Archive the certificate dir] ******************************
2018-01-09 00:07:17,471 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,548 p=7474 u=root |  TASK [nuage_master : Create a temp directory for the certificates] *************
2018-01-09 00:07:17,568 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,655 p=7474 u=root |  TASK [nuage_master : Download the certificates] ********************************
2018-01-09 00:07:17,676 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,719 p=7474 u=root |  TASK [nuage_master : Extract the certificates] *********************************
2018-01-09 00:07:17,737 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,823 p=7474 u=root |  TASK [nuage_master : Delete the certificates after copy] ***********************
2018-01-09 00:07:17,844 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,931 p=7474 u=root |  TASK [nuage_master : Delete the temp directory] ********************************
2018-01-09 00:07:17,953 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:17,995 p=7474 u=root |  TASK [nuage_master : Create nuage-openshift-monitor.yaml] **********************
2018-01-09 00:07:18,015 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,086 p=7474 u=root |  TASK [openshift_master : fail] *************************************************
2018-01-09 00:07:18,102 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,174 p=7474 u=root |  TASK [openshift_master : fail] *************************************************
2018-01-09 00:07:18,196 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,268 p=7474 u=root |  TASK [openshift_master : fail] *************************************************
2018-01-09 00:07:18,291 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,363 p=7474 u=root |  TASK [openshift_master : fail] *************************************************
2018-01-09 00:07:18,385 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,457 p=7474 u=root |  TASK [openshift_master : fail] *************************************************
2018-01-09 00:07:18,478 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:07:18,549 p=7474 u=root |  TASK [openshift_master : Install Master package] *******************************
2018-01-09 00:08:05,391 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:05,462 p=7474 u=root |  TASK [openshift_master : Create openshift.common.data_dir] *********************
2018-01-09 00:08:05,497 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:05,570 p=7474 u=root |  TASK [openshift_master : Reload systemd units] *********************************
2018-01-09 00:08:05,589 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:05,661 p=7474 u=root |  TASK [openshift_master : Re-gather package dependent master facts] *************
2018-01-09 00:08:07,845 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:07,917 p=7474 u=root |  TASK [openshift_master : Create config parent directory if it does not exist] **
2018-01-09 00:08:08,081 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:08,153 p=7474 u=root |  TASK [openshift_master : Create the policy file if it does not already exist] **
2018-01-09 00:08:09,918 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:09,988 p=7474 u=root |  TASK [openshift_master : Create the scheduler config] **************************
2018-01-09 00:08:11,741 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:11,813 p=7474 u=root |  TASK [openshift_master : Install httpd-tools if needed] ************************
2018-01-09 00:08:11,839 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:11,913 p=7474 u=root |  TASK [openshift_master : Ensure htpasswd directory exists] *********************
2018-01-09 00:08:11,937 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,010 p=7474 u=root |  TASK [openshift_master : Create the htpasswd file if needed] *******************
2018-01-09 00:08:12,035 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,106 p=7474 u=root |  TASK [openshift_master : Ensure htpasswd file exists] **************************
2018-01-09 00:08:12,129 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,200 p=7474 u=root |  TASK [openshift_master : Create the ldap ca file if needed] ********************
2018-01-09 00:08:12,227 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,298 p=7474 u=root |  TASK [openshift_master : Create the openid ca file if needed] ******************
2018-01-09 00:08:12,326 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,397 p=7474 u=root |  TASK [openshift_master : Create the request header ca file if needed] **********
2018-01-09 00:08:12,423 p=7474 u=root |  skipping: [master1.host.local] => (item={u'login': True, u'challenge': True, u'kind': u'DenyAllPasswordIdentityProvider', u'name': u'deny_all'}) 
2018-01-09 00:08:12,493 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:12,514 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:12,586 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:12,609 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:12,681 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:12,700 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:12,774 p=7474 u=root |  TASK [openshift_master : Check for credentials file for registry auth] *********
2018-01-09 00:08:12,792 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:12,864 p=7474 u=root |  TASK [openshift_master : Create credentials for registry auth] *****************
2018-01-09 00:08:12,882 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:12,954 p=7474 u=root |  TASK [openshift_master : Setup ro mount of /root/.docker for containerized hosts] ***
2018-01-09 00:08:12,975 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,046 p=7474 u=root |  TASK [openshift_master : Init HA Service Info] *********************************
2018-01-09 00:08:13,071 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:13,142 p=7474 u=root |  TASK [openshift_master : Set HA Service Info for containerized installs] *******
2018-01-09 00:08:13,161 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,232 p=7474 u=root |  TASK [openshift_master : Pre-pull master image] ********************************
2018-01-09 00:08:13,250 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,322 p=7474 u=root |  TASK [openshift_master : Create the systemd unit files] ************************
2018-01-09 00:08:13,344 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,414 p=7474 u=root |  TASK [openshift_master : command] **********************************************
2018-01-09 00:08:13,432 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,502 p=7474 u=root |  TASK [openshift_master : Create the ha systemd unit files] *********************
2018-01-09 00:08:13,525 p=7474 u=root |  skipping: [master1.host.local] => (item=api) 
2018-01-09 00:08:13,535 p=7474 u=root |  skipping: [master1.host.local] => (item=controllers) 
2018-01-09 00:08:13,606 p=7474 u=root |  TASK [openshift_master : command] **********************************************
2018-01-09 00:08:13,623 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,693 p=7474 u=root |  TASK [openshift_master : Preserve Master API Proxy Config options] *************
2018-01-09 00:08:13,715 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,786 p=7474 u=root |  TASK [openshift_master : Preserve Master API AWS options] **********************
2018-01-09 00:08:13,808 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,879 p=7474 u=root |  TASK [openshift_master : Create the master api service env file] ***************
2018-01-09 00:08:13,899 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:13,969 p=7474 u=root |  TASK [openshift_master : Restore Master API Proxy Config Options] **************
2018-01-09 00:08:14,059 p=7474 u=root |  TASK [openshift_master : Restore Master API AWS Options] ***********************
2018-01-09 00:08:14,148 p=7474 u=root |  TASK [openshift_master : Preserve Master Controllers Proxy Config options] *****
2018-01-09 00:08:14,170 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:14,242 p=7474 u=root |  TASK [openshift_master : Preserve Master Controllers AWS options] **************
2018-01-09 00:08:14,261 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:14,334 p=7474 u=root |  TASK [openshift_master : Create the master controllers service env file] *******
2018-01-09 00:08:14,353 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:14,425 p=7474 u=root |  TASK [openshift_master : Restore Master Controllers Proxy Config Options] ******
2018-01-09 00:08:14,513 p=7474 u=root |  TASK [openshift_master : Restore Master Controllers AWS Options] ***************
2018-01-09 00:08:14,602 p=7474 u=root |  TASK [openshift_master : Install Master docker service file] *******************
2018-01-09 00:08:14,622 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:14,695 p=7474 u=root |  TASK [openshift_master : Preserve Master Proxy Config options] *****************
2018-01-09 00:08:14,860 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:14,933 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:14,959 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:15,032 p=7474 u=root |  TASK [openshift_master : Preserve Master AWS options] **************************
2018-01-09 00:08:15,198 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:15,268 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:15,294 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:15,366 p=7474 u=root |  TASK [openshift_master : Create the master service env file] *******************
2018-01-09 00:08:16,288 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:16,361 p=7474 u=root |  TASK [openshift_master : Pre-pull master system container image] ***************
2018-01-09 00:08:16,380 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:16,454 p=7474 u=root |  TASK [openshift_master : Check Master system container package] ****************
2018-01-09 00:08:16,475 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:16,548 p=7474 u=root |  TASK [openshift_master : Install or Update master system container] ************
2018-01-09 00:08:16,569 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:16,642 p=7474 u=root |  TASK [openshift_master : Install or Update HA api master system container] *****
2018-01-09 00:08:16,660 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:16,733 p=7474 u=root |  TASK [openshift_master : Install or Update HA controller master system container] ***
2018-01-09 00:08:16,755 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:16,827 p=7474 u=root |  TASK [openshift_master : Create session secrets file] **************************
2018-01-09 00:08:18,087 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:18,155 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:18,184 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:18,255 p=7474 u=root |  TASK [openshift_master : Create master config] *********************************
2018-01-09 00:08:20,120 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:20,189 p=7474 u=root |  TASK [openshift_master : Test local loopback context] **************************
2018-01-09 00:08:20,514 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:20,585 p=7474 u=root |  TASK [openshift_master : command] **********************************************
2018-01-09 00:08:20,609 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:20,679 p=7474 u=root |  TASK [openshift_master : command] **********************************************
2018-01-09 00:08:20,700 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:20,771 p=7474 u=root |  TASK [openshift_master : command] **********************************************
2018-01-09 00:08:20,792 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:20,865 p=7474 u=root |  TASK [openshift_master : Start and enable master] ******************************
2018-01-09 00:08:23,454 p=7474 u=root |  changed: [master1.host.local]
2018-01-09 00:08:23,524 p=7474 u=root |  TASK [openshift_master : Stop and disable non-HA master when running HA] *******
2018-01-09 00:08:23,546 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:23,621 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:23,653 p=7474 u=root |  ok: [master1.host.local]
2018-01-09 00:08:23,726 p=7474 u=root |  TASK [openshift_master : Mask master service] **********************************
2018-01-09 00:08:23,750 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:23,828 p=7474 u=root |  TASK [openshift_master : Start and enable master api on first master] **********
2018-01-09 00:08:23,854 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:23,927 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:23,952 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,029 p=7474 u=root |  TASK [openshift_master : pause] ************************************************
2018-01-09 00:08:24,049 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,141 p=7474 u=root |  TASK [openshift_master : Start and enable master api all masters] **************
2018-01-09 00:08:24,166 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,241 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:24,273 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,346 p=7474 u=root |  TASK [openshift_master : Wait for API to become available] *********************
2018-01-09 00:08:24,370 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,444 p=7474 u=root |  TASK [openshift_master : Start and enable master controller on first master] ***
2018-01-09 00:08:24,472 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,545 p=7474 u=root |  TASK [openshift_master : Wait for master controller service to start on first master] ***
2018-01-09 00:08:24,570 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,643 p=7474 u=root |  TASK [openshift_master : Start and enable master controller on all masters] ****
2018-01-09 00:08:24,669 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,747 p=7474 u=root |  TASK [openshift_master : set_fact] *********************************************
2018-01-09 00:08:24,770 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,846 p=7474 u=root |  TASK [openshift_master : Install cluster packages] *****************************
2018-01-09 00:08:24,872 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:24,950 p=7474 u=root |  TASK [openshift_master : Start and enable cluster service] *********************
2018-01-09 00:08:24,973 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:25,049 p=7474 u=root |  TASK [openshift_master : Set the cluster user password] ************************
2018-01-09 00:08:25,066 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:25,067 p=7474 u=root |  RUNNING HANDLER [nuage_master : restart master] ********************************
2018-01-09 00:08:25,133 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:25,134 p=7474 u=root |  RUNNING HANDLER [nuage_master : restart master api] ****************************
2018-01-09 00:08:25,196 p=7474 u=root |  skipping: [master1.host.local]
2018-01-09 00:08:25,196 p=7474 u=root |  RUNNING HANDLER [nuage_master : restart master controllers] ********************
2018-01-09 00:08:25,257 p=7474 u=root |  skipping: [master1.host.local]
